measurement,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z
19508.0,0.066833496,-0.22155762,0.13555908,0.8778626,2.183206,-4.076336,771.0,-25958.0,0.0
19509.0,0.06652832,-0.215271,0.12915039,0.259542,2.70229,-2.221374,771.0,-25958.0,0.0
19510.0,0.066101074,-0.21533203,0.13342285,-0.6183206,1.6183206,-2.1908398,771.0,-25958.0,0.0
19511.0,0.07476807,-0.22399902,0.12750244,-1.3129771,1.7938931,-2.6030533,771.0,-25958.0,0.0
19512.0,0.06451416,-0.21636963,0.13519287,2.259542,2.8778627,-2.9007633,771.0,-25958.0,0.0
19513.0,0.08319092,-0.21392822,0.08947754,-0.129771,3.8931298,-0.32061067,771.0,-25958.0,0.0
19514.0,0.063964844,-0.2154541,0.12786865,-0.015267176,-0.030534351,-4.5267177,771.0,-25958.0,0.0
19515.0,0.07434082,-0.22070312,0.124816895,-0.7099237,0.8549618,-5.557252,771.0,-25958.0,0.0
19516.0,0.07318115,-0.22271729,0.1315918,0.55725193,0.5801527,-2.3587787,771.0,-25958.0,0.0
19517.0,0.07366943,-0.21502686,0.13189697,0.122137405,2.3587787,-3.7633588,771.0,-25958.0,0.0
19518.0,0.0713501,-0.2163086,0.13189697,-0.3740458,2.7175572,-3.5114503,771.0,-25958.0,0.0
19519.0,0.08178711,-0.2164917,0.12945557,0.07633588,0.45038167,-2.167939,771.0,-25958.0,0.0
19520.0,0.06958008,-0.22747803,0.13189697,-1.1374046,1.648855,-3.923664,771.0,-25958.0,0.0
19521.0,0.07116699,-0.22064209,0.13012695,0.7557252,2.465649,-4.6183205,771.0,-25958.0,0.0
19522.0,0.074645996,-0.2164917,0.15545654,-1.4045801,2.4503818,-4.6183205,771.0,-25701.0,0.0
19523.0,0.06793213,-0.21697998,0.1328125,-0.47328246,1.4885496,-2.908397,771.0,-25701.0,0.0
19524.0,0.072143555,-0.22595215,0.1251831,-0.29007635,2.038168,-4.0458016,771.0,-25701.0,0.0
19525.0,0.06567383,-0.22253418,0.12188721,-1.3969465,1.4122137,-3.4198472,771.0,-25701.0,0.0
19526.0,0.06939697,-0.21954346,0.13067627,-0.45801526,2.0305343,-5.0229006,771.0,-25701.0,0.0
19527.0,0.07299805,-0.21795654,0.1307373,0.610687,0.9236641,-5.9847326,771.0,-25701.0,0.0
19528.0,0.0748291,-0.22137451,0.12451172,0.2977099,0.648855,-5.8320613,771.0,-25701.0,0.0
19529.0,0.06915283,-0.22235107,0.1282959,0.27480915,1.1526718,-3.1603053,771.0,-25701.0,0.0
19530.0,0.07513428,-0.2156372,0.13586426,1.5496184,0.6946565,-2.5801528,771.0,-25701.0,0.0
19531.0,0.0814209,-0.21466064,0.124694824,-1.1450381,2.5496182,-3.3969467,771.0,-25701.0,0.0
19532.0,0.07208252,-0.21105957,0.12475586,0.4427481,1.8854961,-7.0,771.0,-25701.0,0.0
19533.0,0.0758667,-0.21618652,0.123413086,-1.29771,0.5648855,-7.335878,771.0,-25701.0,0.0
19534.0,0.07385254,-0.22363281,0.1237793,1.4427481,1.4961832,-5.442748,771.0,-25701.0,0.0
19535.0,0.06695557,-0.22302246,0.13140869,-1.129771,-1.480916,-5.3816795,771.0,-25701.0,0.0
19536.0,0.06323242,-0.21331787,0.12738037,-0.57251906,1.4351145,-7.8702292,771.0,-25701.0,0.0
19537.0,0.07537842,-0.20953369,0.13323975,-0.1908397,1.1832061,-4.6412215,771.0,-25701.0,0.0
19538.0,0.06585693,-0.2197876,0.13336182,0.7480916,1.0992366,-4.8625956,771.0,-25701.0,0.0
19539.0,0.073913574,-0.22467041,0.13482666,-0.40458015,2.1145039,-6.9694657,771.0,-25701.0,0.0
19540.0,0.076660156,-0.21917725,0.14013672,-0.015267176,0.64122134,-3.6946564,771.0,-25701.0,0.0
19541.0,0.07891846,-0.22131348,0.13397217,1.3282443,0.29007635,-2.1603053,771.0,-25701.0,0.0
19542.0,0.07861328,-0.21716309,0.12963867,1.5954199,0.77099234,-5.5419846,771.0,-25701.0,0.0
19543.0,0.074523926,-0.21417236,0.13061523,-0.71755725,2.6717558,-4.0458016,771.0,-25701.0,0.0
19544.0,0.078308105,-0.21551514,0.12976074,1.7709924,0.129771,-3.8854961,771.0,-25701.0,0.0
19545.0,0.068237305,-0.21502686,0.13031006,0.122137405,1.221374,-5.0229006,771.0,-25701.0,0.0
19546.0,0.06781006,-0.21862793,0.12963867,-0.610687,0.6335878,-5.664122,771.0,-25701.0,0.0
19547.0,0.06738281,-0.21960449,0.1270752,0.15267175,1.6717557,-4.412214,771.0,-25701.0,0.0
19548.0,0.06518555,-0.22161865,0.13287354,-0.122137405,4.0305343,-3.442748,771.0,-25701.0,0.0
19549.0,0.07543945,-0.21795654,0.1260376,0.17557251,1.7175573,-3.3282442,771.0,-25701.0,0.0
19550.0,0.078308105,-0.21862793,0.12884521,0.5114504,2.2137403,-5.3206105,771.0,-25701.0,0.0
19551.0,0.0826416,-0.21899414,0.12982178,1.5114504,0.7633588,-4.3206105,771.0,-25701.0,0.0
19552.0,0.06573486,-0.22314453,0.1274414,-0.5496183,3.2366412,-4.19084,771.0,-25701.0,0.0
19553.0,0.06732178,-0.22497559,0.13360596,0.022900764,1.4503816,-4.4503818,771.0,-25701.0,0.0
19554.0,0.08331299,-0.22399902,0.12762451,0.8244275,1.038168,-3.167939,771.0,-25701.0,0.0
19555.0,0.0670166,-0.22192383,0.12835693,1.1984733,1.5648855,-3.1068702,771.0,-25701.0,0.0
19556.0,0.07299805,-0.22064209,0.12780762,-0.41984734,-0.19847329,-4.5114503,771.0,-25701.0,0.0
19557.0,0.07269287,-0.21600342,0.13366699,1.3435115,0.07633588,-4.3816795,771.0,-25701.0,0.0
19558.0,0.08026123,-0.22479248,0.13043213,1.480916,2.0610688,-3.1145039,771.0,-25701.0,0.0
19559.0,0.069885254,-0.22644043,0.13000488,0.78625953,1.7938931,-3.1603053,771.0,-25444.0,0.0
19560.0,0.06994629,-0.21350098,0.12774658,0.519084,-0.33587787,-5.2671757,771.0,-25444.0,0.0
19561.0,0.078125,-0.22039795,0.1281128,0.7251908,-0.46564886,-6.3435116,771.0,-25444.0,0.0
19562.0,0.070251465,-0.22271729,0.12957764,-0.79389316,0.70229006,-5.4656487,771.0,-25444.0,0.0
19563.0,0.07208252,-0.22229004,0.13049316,-0.5496183,2.0076337,-5.1603055,771.0,-25444.0,0.0
19564.0,0.07470703,-0.21942139,0.12908936,1.5343511,1.9389313,-3.7557251,771.0,-25444.0,0.0
19565.0,0.07171631,-0.21929932,0.13165283,2.610687,1.740458,-4.152672,771.0,-25444.0,0.0
19566.0,0.072509766,-0.21875,0.13183594,-1.167939,0.870229,-3.8396947,771.0,-25444.0,0.0
19567.0,0.071899414,-0.21801758,0.1338501,1.1908396,0.08396947,-1.908397,771.0,-25444.0,0.0
19568.0,0.078186035,-0.22167969,0.13287354,1.4580153,2.1526718,-2.091603,771.0,-25444.0,0.0
19569.0,0.06213379,-0.21899414,0.13165283,0.4274809,1.3282443,-3.6946564,771.0,-25444.0,0.0
19570.0,0.07421875,-0.21551514,0.13232422,0.89312977,3.740458,-4.335878,771.0,-25444.0,0.0
19571.0,0.06585693,-0.2163086,0.13696289,-0.16793893,-0.122137405,-3.221374,771.0,-25444.0,0.0
19572.0,0.073791504,-0.21679688,0.13116455,-0.45038167,2.29771,-3.9389312,771.0,-25444.0,0.0
19573.0,0.0791626,-0.22070312,0.13110352,-1.6030535,1.9007634,-3.351145,771.0,-25444.0,0.0
19574.0,0.070373535,-0.22088623,0.1295166,0.045801528,-0.610687,-4.664122,771.0,-25444.0,0.0
19575.0,0.07232666,-0.22003174,0.13049316,0.96183205,0.7099237,-1.1908396,771.0,-25444.0,0.0
19576.0,0.07495117,-0.21899414,0.12982178,1.9694656,0.9160305,-6.4503818,771.0,-25444.0,0.0
19577.0,0.075927734,-0.21972656,0.13671875,0.129771,1.0458015,-3.2671757,771.0,-25444.0,0.0
19578.0,0.0803833,-0.21685791,0.09362793,-0.55725193,3.3282442,-1.129771,771.0,-25444.0,0.0
19579.0,0.076293945,-0.21685791,0.13214111,0.5114504,1.6564885,-5.3816795,771.0,-25444.0,0.0
19580.0,0.066223145,-0.21850586,0.12640381,0.5801527,2.5419848,-4.6106873,771.0,-25444.0,0.0
19581.0,0.073913574,-0.21759033,0.13006592,-0.73282444,0.45801526,-6.0229006,771.0,-25444.0,0.0
19582.0,0.07489014,-0.21459961,0.13446045,-0.007633588,1.5114504,-5.0305343,771.0,-25444.0,0.0
19583.0,0.074645996,-0.22064209,0.13171387,-0.122137405,-0.6183206,-6.3893127,771.0,-25444.0,0.0
19584.0,0.06585693,-0.21905518,0.13104248,0.7251908,2.778626,-6.6183205,771.0,-25444.0,0.0
19585.0,0.07489014,-0.21936035,0.1362915,-0.57251906,1.5267175,-4.7938933,771.0,-25444.0,0.0
19586.0,0.074279785,-0.21765137,0.13049316,-0.3816794,1.0763359,-3.29771,771.0,-25444.0,0.0
19587.0,0.0715332,-0.21911621,0.1473999,0.22137405,1.9312977,-5.5419846,771.0,-25444.0,0.0
19588.0,0.07342529,-0.22644043,0.12432861,1.8091604,0.89312977,-4.59542,771.0,-25444.0,0.0
19589.0,0.06854248,-0.22009277,0.12902832,2.1374047,0.10687023,-5.0916033,771.0,-25444.0,0.0
19590.0,0.0725708,-0.22338867,0.1395874,0.648855,0.7099237,-2.8015268,771.0,-25444.0,0.0
19591.0,0.0770874,-0.21459961,0.13220215,2.6946564,1.5801526,-4.0305343,771.0,-25444.0,0.0
19592.0,0.06628418,-0.21679688,0.1307373,1.1374046,1.351145,-4.480916,771.0,-25444.0,0.0
19593.0,0.06982422,-0.22021484,0.1303711,0.5801527,0.045801528,-6.6030536,771.0,-25444.0,0.0
19594.0,0.082092285,-0.22009277,0.1305542,1.4885496,0.99236643,-3.129771,771.0,-25444.0,0.0
19595.0,0.0690918,-0.21887207,0.13043213,-0.34351146,1.5572519,-5.3587785,771.0,-25444.0,0.0
19596.0,0.078125,-0.21612549,0.12030029,-0.022900764,1.9541985,-2.923664,771.0,-25187.0,0.0
19597.0,0.072265625,-0.22149658,0.12579346,-0.07633588,0.28244275,-4.3129773,771.0,-25187.0,0.0
19598.0,0.07092285,-0.21325684,0.13079834,1.5572519,0.14503817,-3.5496182,771.0,-25187.0,0.0
19599.0,0.07659912,-0.22039795,0.13244629,1.9236641,0.67175573,-1.7175573,771.0,-25187.0,0.0
19600.0,0.0748291,-0.2142334,0.12432861,1.480916,0.6183206,-4.335878,771.0,-25187.0,0.0
19601.0,0.0748291,-0.21911621,0.13079834,0.6335878,0.36641222,-4.6870227,771.0,-25187.0,0.0
19602.0,0.06896973,-0.21722412,0.1295166,1.0,0.45801526,-2.8549619,771.0,-25187.0,0.0
19603.0,0.07299805,-0.22277832,0.12713623,0.53435117,0.9694657,-5.1984735,771.0,-25187.0,0.0
19604.0,0.06896973,-0.22589111,0.13476562,0.35877863,-0.4274809,-4.664122,771.0,-25187.0,0.0
19605.0,0.071777344,-0.22033691,0.13513184,0.2519084,1.0992366,-4.29771,771.0,-25187.0,0.0
19606.0,0.072265625,-0.22021484,0.12628174,-1.70229,1.1145039,-6.6564884,771.0,-25187.0,0.0
19607.0,0.07287598,-0.22210693,0.13153076,0.3740458,2.7633588,-3.9694657,771.0,-25187.0,0.0
19608.0,0.0748291,-0.22033691,0.1281128,0.6793893,1.0610687,-3.687023,771.0,-25187.0,0.0
19609.0,0.07788086,-0.21972656,0.12579346,0.23664123,-0.08396947,-4.5419846,771.0,-25187.0,0.0
19610.0,0.06890869,-0.22015381,0.1274414,0.3816794,0.007633588,-4.89313,771.0,-25187.0,0.0
19611.0,0.07183838,-0.2211914,0.1340332,1.1068702,1.9312977,-3.2748091,771.0,-25187.0,0.0
19612.0,0.07470703,-0.21728516,0.1295166,0.29007635,0.65648854,-4.2824426,771.0,-25187.0,0.0
19613.0,0.07342529,-0.2189331,0.12200928,1.6335878,-0.3129771,-3.0076337,771.0,-25187.0,0.0
19614.0,0.07989502,-0.21643066,0.12585449,-0.4427481,0.32824427,-5.152672,771.0,-25187.0,0.0
19615.0,0.076293945,-0.21984863,0.13171387,-1.6793894,1.2290076,-3.7328243,771.0,-25187.0,0.0
19616.0,0.08319092,-0.21905518,0.1260376,1.5496184,1.7328244,-3.1603053,771.0,-25187.0,0.0
19617.0,0.07489014,-0.22369385,0.13323975,0.129771,1.778626,-4.4961834,771.0,-25187.0,0.0
19618.0,0.07244873,-0.21972656,0.12963867,1.389313,0.53435117,-4.1221375,771.0,-25187.0,0.0
19619.0,0.07055664,-0.2232666,0.12719727,-0.045801528,0.9312977,-5.4274807,771.0,-25187.0,0.0
19620.0,0.070495605,-0.21685791,0.12945557,0.091603056,0.5801527,-5.6564884,771.0,-25187.0,0.0
19621.0,0.07446289,-0.2197876,0.12817383,1.4580153,3.442748,-4.6793895,771.0,-25187.0,0.0
19622.0,0.070617676,-0.21575928,0.12805176,-0.07633588,1.1526718,-3.6793892,771.0,-25187.0,0.0
19623.0,0.07525635,-0.21984863,0.12982178,-0.06870229,0.091603056,-3.167939,771.0,-25187.0,0.0
19624.0,0.07159424,-0.21838379,0.13043213,-0.17557251,1.1145039,-4.1374044,771.0,-25187.0,0.0
19625.0,0.06842041,-0.2243042,0.13934326,-1.610687,-0.71755725,-3.4198472,771.0,-25187.0,0.0
19626.0,0.076171875,-0.22302246,0.1296997,0.13740458,2.0687022,-5.8015265,771.0,-25187.0,0.0
19627.0,0.07293701,-0.22338867,0.1317749,1.4656489,0.78625953,-4.076336,771.0,-25187.0,0.0
19628.0,0.080566406,-0.21936035,0.13061523,-0.55725193,0.5801527,-4.2290077,771.0,-25187.0,0.0
19629.0,0.08013916,-0.21881104,0.12957764,-0.65648854,1.740458,-4.3435116,771.0,-25187.0,0.0
19630.0,0.06640625,-0.21899414,0.13201904,0.19847329,2.3969467,-3.038168,771.0,-25187.0,0.0
19631.0,0.07696533,-0.22052002,0.1315918,0.08396947,0.7480916,-3.2442749,771.0,-25187.0,0.0
19632.0,0.07165527,-0.21569824,0.13977051,-0.015267176,1.0992366,-4.2824426,771.0,-25187.0,0.0
19633.0,0.069885254,-0.22003174,0.13494873,1.4198474,1.0152671,-4.854962,771.0,-24930.0,0.0
19634.0,0.07421875,-0.21606445,0.12536621,-0.7251908,2.6030533,-5.0305343,771.0,-24930.0,0.0
19635.0,0.07861328,-0.21728516,0.13232422,0.24427481,1.3816794,-6.0305343,771.0,-24930.0,0.0
19636.0,0.07244873,-0.21942139,0.1362915,0.54198474,2.259542,-4.931298,771.0,-24930.0,0.0
19637.0,0.080200195,-0.21984863,0.13427734,-0.27480915,1.4732825,-3.221374,771.0,-24930.0,0.0
19638.0,0.07928467,-0.21850586,0.12567139,0.5954198,-0.10687023,-5.0152674,771.0,-24930.0,0.0
19639.0,0.061584473,-0.21746826,0.1315918,2.2748091,1.1374046,-2.832061,771.0,-24930.0,0.0
19640.0,0.0713501,-0.21917725,0.12988281,0.5954198,-0.19847329,-4.9007635,771.0,-24930.0,0.0
19641.0,0.07977295,-0.21905518,0.13354492,2.442748,2.4122138,-5.59542,771.0,-24930.0,0.0
19642.0,0.075927734,-0.21569824,0.1270752,1.4427481,1.7175573,-4.5114503,771.0,-24930.0,0.0
19643.0,0.081970215,-0.21594238,0.0914917,-2.3053436,3.40458,-0.78625953,771.0,-24930.0,0.0
19644.0,0.08117676,-0.21844482,0.1307373,-0.7633588,2.3587787,-5.0839696,771.0,-24930.0,0.0
19645.0,0.0770874,-0.21722412,0.12475586,0.21374045,1.7557251,-5.2442746,771.0,-24930.0,0.0
19646.0,0.077697754,-0.21612549,0.13000488,0.29007635,0.5114504,-2.389313,771.0,-24930.0,0.0
19647.0,0.07147217,-0.21905518,0.1359253,-0.32824427,2.335878,-3.7557251,771.0,-24930.0,0.0
19648.0,0.0703125,-0.22363281,0.1328125,0.9389313,1.9312977,-5.587786,771.0,-24930.0,0.0
19649.0,0.07110596,-0.22003174,0.12902832,0.96183205,2.5496182,-5.1221375,771.0,-24930.0,0.0
19650.0,0.08026123,-0.21020508,0.13891602,-0.4274809,1.2061069,-5.89313,771.0,-24930.0,0.0
19651.0,0.072143555,-0.2220459,0.13232422,-0.46564886,1.3129771,-3.3053436,771.0,-24930.0,0.0
19652.0,0.07965088,-0.21777344,0.1296997,-1.1526718,1.5648855,-6.1297708,771.0,-24930.0,0.0
19653.0,0.075805664,-0.21984863,0.12658691,1.480916,0.6335878,-4.068702,771.0,-24930.0,0.0
19654.0,0.07720947,-0.21362305,0.13092041,-0.4427481,0.259542,-5.6946564,771.0,-24930.0,0.0
19655.0,0.06628418,-0.22314453,0.12719727,1.0,1.5725191,-4.0534353,771.0,-24930.0,0.0
19656.0,0.074035645,-0.21533203,0.13275146,2.1603053,2.4503818,-6.1374044,771.0,-24930.0,0.0
19657.0,0.075927734,-0.21984863,0.13647461,0.8244275,1.9770992,-4.5343513,771.0,-24930.0,0.0
19658.0,0.07458496,-0.22076416,0.13232422,-0.740458,1.2290076,-3.946565,771.0,-24930.0,0.0
19659.0,0.07861328,-0.21679688,0.12982178,-1.480916,1.9847329,-4.7862597,771.0,-24930.0,0.0
19660.0,0.07055664,-0.2234497,0.13012695,0.29007635,1.5419847,-2.9160306,771.0,-24930.0,0.0
19661.0,0.07879639,-0.21386719,0.1720581,-0.3816794,1.129771,-3.1984732,771.0,-24930.0,0.0
19662.0,0.07092285,-0.21954346,0.13226318,0.122137405,1.6335878,-7.068702,771.0,-24930.0,0.0
19663.0,0.07312012,-0.2243042,0.13183594,0.5496183,0.96183205,-3.870229,771.0,-24930.0,0.0
19664.0,0.06573486,-0.21942139,0.12872314,1.6412214,0.19847329,-3.8396947,771.0,-24930.0,0.0
19665.0,0.074401855,-0.21972656,0.13275146,-1.0152671,4.0,-5.59542,771.0,-24930.0,0.0
19666.0,0.07678223,-0.21453857,0.12963867,0.7251908,1.519084,-3.183206,771.0,-24930.0,0.0
19667.0,0.07745361,-0.21936035,0.12579346,1.4580153,2.1908398,-4.442748,771.0,-24930.0,0.0
19668.0,0.07733154,-0.21960449,0.13165283,0.90076333,1.6259542,-4.0610685,771.0,-24930.0,0.0
19669.0,0.07495117,-0.21386719,0.12945557,1.4656489,0.16793893,-6.19084,771.0,-24930.0,0.0
19670.0,0.07196045,-0.22283936,0.13195801,0.14503817,2.465649,-6.2442746,771.0,-24673.0,0.0
19671.0,0.0736084,-0.21820068,0.12805176,-0.6183206,0.23664123,-4.3129773,771.0,-24673.0,0.0
19672.0,0.07446289,-0.22174072,0.13500977,0.84732825,1.4503816,-4.847328,771.0,-24673.0,0.0
19673.0,0.07531738,-0.21905518,0.12322998,0.99236643,0.3053435,-2.923664,771.0,-24673.0,0.0
19674.0,0.07849121,-0.21838379,0.12585449,-1.8244275,2.687023,-3.0076337,771.0,-24673.0,0.0
19675.0,0.07733154,-0.21942139,0.12579346,1.2061069,2.793893,-4.7480917,771.0,-24673.0,0.0
19676.0,0.06970215,-0.22192383,0.13085938,1.5343511,1.5801526,-3.572519,771.0,-24673.0,0.0
19677.0,0.07281494,-0.21636963,0.12475586,-0.70229006,-0.9236641,-4.480916,771.0,-24673.0,0.0
19678.0,0.07562256,-0.21636963,0.12957764,-0.24427481,1.2748091,-5.8702292,771.0,-24673.0,0.0
19679.0,0.079711914,-0.21765137,0.12713623,0.061068702,0.54198474,-2.9389312,771.0,-24673.0,0.0
19680.0,0.07446289,-0.21905518,0.12597656,1.4427481,1.8396946,-2.7862597,771.0,-24673.0,0.0
19681.0,0.07348633,-0.2189331,0.12976074,0.40458015,3.1145039,-4.19084,771.0,-24673.0,0.0
19682.0,0.076416016,-0.22143555,0.12597656,-1.5496184,1.2366412,-5.7099237,771.0,-24673.0,0.0
19683.0,0.07489014,-0.2241211,0.12438965,-0.610687,0.3129771,-6.0152674,771.0,-24673.0,0.0
19684.0,0.072143555,-0.21520996,0.1295166,0.9160305,2.167939,-5.9694657,771.0,-24673.0,0.0
19685.0,0.07727051,-0.21813965,0.13360596,0.1908397,0.8167939,-5.29771,771.0,-24673.0,0.0
19686.0,0.072631836,-0.21868896,0.13171387,0.3740458,0.3129771,-7.0229006,771.0,-24673.0,0.0
19687.0,0.0670166,-0.22155762,0.13049316,0.16030534,1.0610687,-3.389313,771.0,-24673.0,0.0
19688.0,0.07067871,-0.22045898,0.12512207,0.022900764,2.1755726,-4.5496182,771.0,-24673.0,0.0
19689.0,0.06726074,-0.2232666,0.13378906,2.0076337,1.1755725,-3.8778627,771.0,-24673.0,0.0
19690.0,0.07110596,-0.2234497,0.12774658,-0.9694657,0.8778626,-4.3587785,771.0,-24673.0,0.0
19691.0,0.06762695,-0.21801758,0.13116455,0.89312977,1.1984733,-5.6106873,771.0,-24673.0,0.0
19692.0,0.07067871,-0.22406006,0.13641357,-0.27480915,0.4274809,-3.0610688,771.0,-24673.0,0.0
19693.0,0.07281494,-0.22235107,0.13806152,1.4961832,0.610687,-4.0152674,771.0,-24673.0,0.0
19694.0,0.077941895,-0.22167969,0.13183594,1.5267175,2.8396947,-4.8396945,771.0,-24673.0,0.0
19695.0,0.07299805,-0.21832275,0.1328125,-0.5038168,-1.2366412,-5.328244,771.0,-24673.0,0.0
19696.0,0.07354736,-0.22241211,0.13220215,0.6793893,2.0610688,-5.480916,771.0,-24673.0,0.0
19697.0,0.074401855,-0.22137451,0.13140869,1.0,1.8244275,-3.091603,771.0,-24673.0,0.0
19698.0,0.0703125,-0.2189331,0.13623047,-0.2519084,-0.8549618,-5.480916,771.0,-24673.0,0.0
19699.0,0.069885254,-0.21826172,0.13348389,-1.8091604,1.6183206,-4.366412,771.0,-24673.0,0.0
19700.0,0.07330322,-0.2244873,0.12670898,0.18320611,0.8549618,-4.7328243,771.0,-24673.0,0.0
19701.0,0.071899414,-0.22241211,0.12982178,1.3435115,1.6870229,-2.3053436,771.0,-24673.0,0.0
19702.0,0.06500244,-0.22045898,0.13232422,0.90839696,1.4427481,-3.9312978,771.0,-24673.0,0.0
19703.0,0.068115234,-0.22241211,0.12768555,0.66412216,2.2366412,-5.1679387,771.0,-24673.0,0.0
19704.0,0.07116699,-0.22210693,0.13623047,-0.007633588,0.86259544,-2.961832,771.0,-24673.0,0.0
19705.0,0.07220459,-0.2208252,0.13531494,1.4427481,1.6259542,-3.3587787,771.0,-24673.0,0.0
19706.0,0.07354736,-0.21661377,0.13201904,-0.55725193,0.32824427,-5.328244,771.0,-24673.0,0.0
19707.0,0.068481445,-0.21453857,0.1295166,-0.90839696,-0.23664123,-3.3435113,771.0,-24416.0,0.0
19708.0,0.08270264,-0.21783447,0.087524414,-1.4885496,4.5648856,-0.35877863,771.0,-24416.0,0.0
19709.0,0.072021484,-0.21875,0.13494873,0.90839696,2.2442749,-2.8091602,771.0,-24416.0,0.0
19710.0,0.07019043,-0.215271,0.13427734,1.6412214,0.34351146,-4.0229006,771.0,-24416.0,0.0
19711.0,0.078430176,-0.2199707,0.12976074,0.3129771,-0.053435113,-5.2137403,771.0,-24416.0,0.0
19712.0,0.06506348,-0.22003174,0.1340332,-0.7099237,0.24427481,-4.4732823,771.0,-24416.0,0.0
19713.0,0.071777344,-0.21508789,0.13232422,-0.03816794,1.6030535,-5.4961834,771.0,-24416.0,0.0
19714.0,0.060546875,-0.22595215,0.12884521,1.9312977,2.442748,-5.3969464,771.0,-24416.0,0.0
19715.0,0.072021484,-0.22235107,0.13043213,-0.022900764,1.7175573,-6.6106873,771.0,-24416.0,0.0
19716.0,0.06359863,-0.22174072,0.13452148,1.519084,0.7557252,-4.847328,771.0,-24416.0,0.0
19717.0,0.07501221,-0.21588135,0.15234375,0.70229006,1.389313,-3.7175572,771.0,-24416.0,0.0
19718.0,0.08178711,-0.22113037,0.13104248,-0.1908397,1.29771,-4.9160304,771.0,-24416.0,0.0
19719.0,0.06500244,-0.22161865,0.13214111,0.22900763,0.17557251,-2.427481,771.0,-24416.0,0.0
19720.0,0.07476807,-0.2154541,0.12750244,0.4274809,1.0763359,-3.2442749,771.0,-24416.0,0.0
19721.0,0.07354736,-0.22521973,0.1359253,1.778626,1.0152671,-4.5267177,771.0,-24416.0,0.0
19722.0,0.07116699,-0.22357178,0.13397217,-0.4351145,0.20610687,-2.0152671,771.0,-24416.0,0.0
19723.0,0.06628418,-0.22137451,0.12988281,0.86259544,0.33587787,-3.664122,771.0,-24416.0,0.0
19724.0,0.06878662,-0.22338867,0.12988281,0.33587787,1.5801526,-4.4885497,771.0,-24416.0,0.0
19725.0,0.07128906,-0.22210693,0.12841797,-0.45038167,1.2137405,-4.3969464,771.0,-24416.0,0.0
19726.0,0.07739258,-0.2177124,0.15673828,-2.8015268,1.9541985,-3.206107,771.0,-24416.0,0.0
19727.0,0.07116699,-0.21923828,0.12915039,1.5343511,-0.9465649,-5.961832,771.0,-24416.0,0.0
19728.0,0.07305908,-0.21612549,0.13421631,1.4198474,-0.015267176,-3.9160306,771.0,-24416.0,0.0
19729.0,0.07354736,-0.222229,0.12402344,3.259542,1.0763359,-5.3206105,771.0,-24416.0,0.0
19730.0,0.06854248,-0.21325684,0.13171387,1.2137405,0.061068702,-3.1526718,771.0,-24416.0,0.0
19731.0,0.07965088,-0.2163086,0.12976074,0.4274809,2.1450381,-3.9923663,771.0,-24416.0,0.0
19732.0,0.07635498,-0.21679688,0.12762451,0.20610687,1.7175573,-2.9541984,771.0,-24416.0,0.0
19733.0,0.07904053,-0.2154541,0.13049316,-0.14503817,0.78625953,-3.557252,771.0,-24416.0,0.0
19734.0,0.07116699,-0.22442627,0.12988281,1.5496184,-0.5038168,-4.4732823,771.0,-24416.0,0.0
19735.0,0.07086182,-0.21447754,0.13067627,1.5038168,1.5114504,-6.2748094,771.0,-24416.0,0.0
19736.0,0.07977295,-0.21429443,0.13311768,1.4580153,0.19847329,-4.4503818,771.0,-24416.0,0.0
19737.0,0.07678223,-0.21478271,0.13049316,-0.13740458,0.22900763,-1.9312977,771.0,-24416.0,0.0
19738.0,0.08642578,-0.22180176,0.1329956,-1.0076336,1.648855,-4.2137403,771.0,-24416.0,0.0
19739.0,0.068725586,-0.21685791,0.13116455,0.96183205,1.0458015,-3.3816793,771.0,-24416.0,0.0
19740.0,0.074523926,-0.21691895,0.12652588,1.8625954,2.3587787,-4.9923663,771.0,-24416.0,0.0
19741.0,0.07141113,-0.21459961,0.12921143,0.39694658,1.4961832,-2.7557251,771.0,-24416.0,0.0
19742.0,0.07989502,-0.21539307,0.12579346,2.0458016,0.20610687,-5.4503818,771.0,-24416.0,0.0
19743.0,0.07525635,-0.2154541,0.13531494,0.49618322,0.7099237,-5.29771,771.0,-24416.0,0.0
19744.0,0.072631836,-0.21484375,0.12976074,-0.7099237,1.1526718,-5.8625956,771.0,-24159.0,0.0
19745.0,0.07446289,-0.21362305,0.13226318,1.5419847,1.3969465,-4.6183205,771.0,-24159.0,0.0
19746.0,0.07165527,-0.22027588,0.13372803,0.22900763,-0.67175573,-3.167939,771.0,-24159.0,0.0
19747.0,0.06750488,-0.22015381,0.13574219,-0.648855,0.3740458,-6.2137403,771.0,-24159.0,0.0
19748.0,0.073791504,-0.21252441,0.13720703,0.5114504,0.007633588,-4.2900763,771.0,-24159.0,0.0
19749.0,0.079711914,-0.2199707,0.1296997,-0.71755725,1.29771,-3.5419848,771.0,-24159.0,0.0
19750.0,0.06933594,-0.22015381,0.13348389,-0.58778626,0.49618322,-3.870229,771.0,-24159.0,0.0
19751.0,0.0736084,-0.22021484,0.13568115,0.8015267,0.015267176,-4.9389315,771.0,-24159.0,0.0
